order_item_id,order_id,product_id,quantity,unit_price
ITEM0000537,ORD007469,PROD0159,3,209.42
ITEM0000538,ORD014476,PROD0114,1,247.62
ITEM0000539,ORD004650,PROD0193,4,109.61
ITEM0000540,ORD004220,PROD0404,2,254.5
ITEM0000541,ORD000693,PROD0413,5,70.85
ITEM0000542,ORD007838,PROD0496,5,314.03
ITEM0000543,ORD001326,PROD0331,2,145.72
ITEM0000544,ORD014918,PROD0457,1,448.22
ITEM0000545,ORD006491,PROD0144,4,68.74
ITEM0000546,ORD010978,PROD0464,2,194.75
ITEM0000547,ORD006095,PROD0417,3,60.69
ITEM0000548,ORD009276,PROD0183,4,91.45
ITEM0000549,ORD003705,PROD0275,5,459.17
ITEM0000550,ORD002615,PROD0345,1,84.54
ITEM0000551,ORD003382,PROD0050,3,334.67
ITEM0000552,ORD007070,PROD0034,2,341.91
ITEM0000553,ORD001871,PROD0192,4,32.46
ITEM0000554,ORD002303,PROD0103,2,496.78
ITEM0000555,ORD014884,PROD0152,5,48.02
ITEM0000556,ORD004154,PROD0369,1,365.62
ITEM0000557,ORD006969,PROD0288,3,372.01
ITEM0000558,ORD002155,PROD0121,5,166.25
ITEM0000559,ORD004701,PROD0487,2,13.52
ITEM0000560,ORD003023,PROD0387,3,452.24
ITEM0000561,ORD005940,PROD0141,2,467.53
ITEM0000562,ORD007475,PROD0478,2,442.3
ITEM0000563,ORD005725,PROD0087,1,113.63
ITEM0000564,ORD006670,PROD0478,1,442.3
ITEM0000565,ORD007576,PROD0268,1,86.2
ITEM0000566,ORD000934,PROD0062,1,16.3
ITEM0000567,ORD009474,PROD0429,1,47.53
ITEM0000568,ORD011384,PROD0486,4,103.47
ITEM0000569,ORD010613,PROD0024,1,98.82
ITEM0000570,ORD004387,PROD0280,1,184.82
ITEM0000571,ORD000732,PROD0222,3,419.08
ITEM0000572,ORD003752,PROD0209,3,497.6
ITEM0000573,ORD011954,PROD0015,3,140.01
ITEM0000574,ORD002202,PROD0484,4,199.85
ITEM0000575,ORD010592,PROD0178,1,51.6
ITEM0000576,ORD001167,PROD0088,4,281.8
ITEM0000577,ORD006507,PROD0352,4,230.83
ITEM0000578,ORD006871,PROD0472,2,397.54
ITEM0000579,ORD011225,PROD0195,4,168.09
ITEM0000580,ORD003829,PROD0372,2,82.3
ITEM0000581,ORD003580,PROD0173,5,499.14
ITEM0000582,ORD014577,PROD0449,3,480.07
ITEM0000583,ORD004506,PROD0020,2,321.2
ITEM0000584,ORD014482,PROD0277,5,392.6
ITEM0000585,ORD014328,PROD0396,4,280.97
ITEM0000586,ORD011202,PROD0248,2,42.24
ITEM0000587,ORD000800,PROD0100,4,429.74
ITEM0000588,ORD014053,PROD0364,2,340.13
ITEM0000589,ORD003423,PROD0085,3,242.29
ITEM0000590,ORD006762,PROD0083,4,290.4
ITEM0000591,ORD008140,PROD0403,1,67.28
ITEM0000592,ORD006896,PROD0357,1,489.8
ITEM0000593,ORD014907,PROD0258,2,338.66
ITEM0000594,ORD005439,PROD0289,3,206.84
ITEM0000595,ORD004957,PROD0421,4,73.88
ITEM0000596,ORD010427,PROD0266,4,468.87
ITEM0000597,ORD000387,PROD0288,2,372.01
ITEM0000598,ORD008957,PROD0350,3,487.35
ITEM0000599,ORD012100,PROD0381,5,116.72
ITEM0000600,ORD003984,PROD0256,4,309.2
ITEM0000601,ORD003391,PROD0465,5,455.5
ITEM0000602,ORD002826,PROD0414,4,34.45
ITEM0000603,ORD005134,PROD0270,2,371.79
ITEM0000604,ORD012021,PROD0005,3,461.18
ITEM0000605,ORD008371,PROD0292,1,178.74
ITEM0000606,ORD001637,PROD0333,2,323.05
ITEM0000607,ORD011347,PROD0314,1,104.06
ITEM0000608,ORD014251,PROD0464,5,194.75
ITEM0000609,ORD006257,PROD0141,5,467.53
ITEM0000610,ORD003166,PROD0349,2,91.87
ITEM0000611,ORD007399,PROD0344,5,25.32
ITEM0000612,ORD009668,PROD0146,4,49.89
ITEM0000613,ORD001519,PROD0103,3,496.78
ITEM0000614,ORD009022,PROD0392,2,319.63
ITEM0000615,ORD009592,PROD0453,5,496.95
ITEM0000616,ORD014436,PROD0176,5,404.44
ITEM0000617,ORD002366,PROD0078,5,146.38
ITEM0000618,ORD010912,PROD0003,5,432.63
ITEM0000619,ORD014939,PROD0070,1,248.86
ITEM0000620,ORD008983,PROD0109,4,72.73
ITEM0000621,ORD011731,PROD0127,4,119.42
ITEM0000622,ORD005666,PROD0273,5,204.0
ITEM0000623,ORD008907,PROD0051,1,385.32
ITEM0000624,ORD009495,PROD0057,5,94.46
ITEM0000625,ORD007662,PROD0043,3,158.24
ITEM0000626,ORD001459,PROD0042,4,486.91
ITEM0000627,ORD001130,PROD0029,2,142.99
ITEM0000628,ORD004776,PROD0086,3,464.54
ITEM0000629,ORD011448,PROD0361,1,261.34
ITEM0000630,ORD014833,PROD0491,2,460.45
ITEM0000631,ORD004983,PROD0226,3,237.78
ITEM0000632,ORD009416,PROD0183,5,91.45
ITEM0000633,ORD005513,PROD0198,5,446.87
ITEM0000634,ORD013688,PROD0171,4,199.61
ITEM0000635,ORD002062,PROD0316,2,146.69
ITEM0000636,ORD003823,PROD0169,2,195.05
ITEM0000637,ORD009968,PROD0219,1,153.47
ITEM0000638,ORD004922,PROD0433,4,30.09
ITEM0000639,ORD002806,PROD0334,5,103.45
ITEM0000640,ORD012351,PROD0084,2,435.05
ITEM0000641,ORD011496,PROD0155,2,193.0
ITEM0000642,ORD004067,PROD0387,4,452.24
ITEM0000643,ORD001826,PROD0081,2,92.83
ITEM0000644,ORD013761,PROD0196,2,413.39
ITEM0000645,ORD005768,PROD0298,3,348.96
ITEM0000646,ORD007703,PROD0461,2,460.61
ITEM0000647,ORD008608,PROD0182,1,284.21
ITEM0000648,ORD003878,PROD0385,4,359.45
ITEM0000649,ORD002428,PROD0128,4,324.67
ITEM0000650,ORD006379,PROD0233,1,267.29
ITEM0000651,ORD003950,PROD0405,3,399.24
ITEM0000652,ORD014870,PROD0067,3,402.96
ITEM0000653,ORD013157,PROD0303,5,166.03
ITEM0000654,ORD003995,PROD0345,2,84.54
ITEM0000655,ORD010453,PROD0362,1,271.24
ITEM0000656,ORD013245,PROD0108,4,267.83
ITEM0000657,ORD007860,PROD0059,3,231.07
ITEM0000658,ORD005277,PROD0385,1,359.45
ITEM0000659,ORD003725,PROD0270,5,371.79
ITEM0000660,ORD002421,PROD0226,5,237.78
ITEM0000661,ORD006373,PROD0382,2,349.75
ITEM0000662,ORD008613,PROD0040,3,37.18
ITEM0000663,ORD008621,PROD0451,5,15.5
ITEM0000664,ORD012414,PROD0490,2,273.73
ITEM0000665,ORD012330,PROD0265,3,420.74
ITEM0000666,ORD009320,PROD0325,5,114.44
ITEM0000667,ORD004002,PROD0409,4,429.06
ITEM0000668,ORD005282,PROD0192,4,32.46
ITEM0000669,ORD002422,PROD0316,1,146.69
ITEM0000670,ORD013555,PROD0033,4,208.96
ITEM0000671,ORD010314,PROD0261,4,287.16
ITEM0000672,ORD014287,PROD0204,3,18.38
ITEM0000673,ORD002715,PROD0308,2,278.27
ITEM0000674,ORD000080,PROD0103,4,496.78
ITEM0000675,ORD014698,PROD0331,3,145.72
ITEM0000676,ORD009898,PROD0161,4,484.26
ITEM0000677,ORD000794,PROD0272,5,210.59
ITEM0000678,ORD010548,PROD0259,3,187.7
ITEM0000679,ORD011931,PROD0261,2,287.16
ITEM0000680,ORD014259,PROD0232,1,217.3
ITEM0000681,ORD005437,PROD0446,2,416.37
ITEM0000682,ORD004514,PROD0120,1,63.74
ITEM0000683,ORD014441,PROD0019,4,416.81
ITEM0000684,ORD004555,PROD0368,3,139.7
ITEM0000685,ORD010243,PROD0395,2,80.77
ITEM0000686,ORD000487,PROD0469,5,189.44
ITEM0000687,ORD002713,PROD0380,2,463.74
ITEM0000688,ORD007833,PROD0457,1,448.22
ITEM0000689,ORD004801,PROD0107,4,120.61
ITEM0000690,ORD014592,PROD0018,3,358.24
ITEM0000691,ORD014796,PROD0140,4,165.23
ITEM0000692,ORD004050,PROD0043,5,158.24
ITEM0000693,ORD008425,PROD0231,1,277.2
ITEM0000694,ORD009509,PROD0087,1,113.63
ITEM0000695,ORD013690,PROD0306,1,439.61
ITEM0000696,ORD007437,PROD0486,4,103.47
ITEM0000697,ORD005714,PROD0168,5,378.0
ITEM0000698,ORD014991,PROD0461,2,460.61
ITEM0000699,ORD011759,PROD0419,1,31.32
ITEM0000700,ORD014470,PROD0441,1,450.38
ITEM0000701,ORD010893,PROD0184,1,147.76
ITEM0000702,ORD009804,PROD0028,1,163.86
ITEM0000703,ORD001098,PROD0446,5,416.37
ITEM0000704,ORD013435,PROD0099,3,478.28
ITEM0000705,ORD014490,PROD0087,1,113.63
ITEM0000706,ORD006555,PROD0015,3,140.01
ITEM0000707,ORD005654,PROD0136,4,187.5
ITEM0000708,ORD012897,PROD0015,4,140.01
ITEM0000709,ORD009835,PROD0193,2,109.61
ITEM0000710,ORD012368,PROD0291,1,487.41
ITEM0000711,ORD009921,PROD0058,4,25.58
ITEM0000712,ORD007154,PROD0076,5,182.24
ITEM0000713,ORD002603,PROD0393,5,265.9
ITEM0000714,ORD010473,PROD0423,3,397.67
ITEM0000715,ORD014574,PROD0353,5,48.59
ITEM0000716,ORD003755,PROD0277,1,392.6
ITEM0000717,ORD014401,PROD0351,4,317.85
ITEM0000718,ORD008971,PROD0444,4,294.41
ITEM0000719,ORD006782,PROD0478,4,442.3
ITEM0000720,ORD012009,PROD0171,1,199.61
ITEM0000721,ORD002902,PROD0063,2,63.89
ITEM0000722,ORD007261,PROD0170,3,435.9
ITEM0000723,ORD003106,PROD0211,5,277.75
ITEM0000724,ORD002026,PROD0162,3,343.89
ITEM0000725,ORD001603,PROD0493,3,355.75
ITEM0000726,ORD006367,PROD0382,4,349.75
ITEM0000727,ORD000761,PROD0145,5,462.05
ITEM0000728,ORD004045,PROD0482,3,249.51
ITEM0000729,ORD004922,PROD0321,4,209.69
ITEM0000730,ORD002827,PROD0374,1,397.4
ITEM0000731,ORD012850,PROD0409,4,429.06
ITEM0000732,ORD002670,PROD0355,4,77.52
ITEM0000733,ORD007013,PROD0186,1,145.82
ITEM0000734,ORD012488,PROD0394,5,166.47
ITEM0000735,ORD003942,PROD0225,5,486.05
ITEM0000736,ORD009679,PROD0462,5,354.39
ITEM0000737,ORD009206,PROD0246,2,359.18
ITEM0000738,ORD004126,PROD0006,3,226.48
ITEM0000739,ORD012216,PROD0306,4,439.61
ITEM0000740,ORD004093,PROD0276,2,124.3
ITEM0000741,ORD005215,PROD0381,3,116.72
ITEM0000742,ORD008553,PROD0430,4,335.36
ITEM0000743,ORD004037,PROD0460,5,121.78
ITEM0000744,ORD000403,PROD0347,1,494.42
ITEM0000745,ORD009777,PROD0395,2,80.77
ITEM0000746,ORD009442,PROD0335,1,457.3
ITEM0000747,ORD012877,PROD0412,5,184.55
ITEM0000748,ORD008305,PROD0117,3,461.58
ITEM0000749,ORD006394,PROD0102,1,58.35
ITEM0000750,ORD004030,PROD0246,1,359.18
ITEM0000751,ORD005565,PROD0002,3,85.3
ITEM0000752,ORD003993,PROD0448,2,169.62
ITEM0000753,ORD004558,PROD0142,2,397.09
ITEM0000754,ORD002590,PROD0069,4,350.97
ITEM0000755,ORD004167,PROD0239,4,489.75
ITEM0000756,ORD001274,PROD0357,5,489.8
ITEM0000757,ORD001218,PROD0202,3,53.68
ITEM0000758,ORD001315,PROD0078,3,146.38
ITEM0000759,ORD011179,PROD0338,4,385.11
ITEM0000760,ORD012723,PROD0247,2,217.16
ITEM0000761,ORD005678,PROD0226,2,237.78
ITEM0000762,ORD010430,PROD0209,4,497.6
ITEM0000763,ORD009980,PROD0028,3,163.86
ITEM0000764,ORD005566,PROD0038,1,123.25
ITEM0000765,ORD005152,PROD0351,1,317.85
ITEM0000766,ORD000401,PROD0161,5,484.26
ITEM0000767,ORD005619,PROD0356,2,338.88
ITEM0000768,ORD004019,PROD0500,3,314.26
ITEM0000769,ORD010908,PROD0054,2,274.39
ITEM0000770,ORD008789,PROD0060,1,434.16
ITEM0000771,ORD009011,PROD0239,3,489.75
ITEM0000772,ORD014330,PROD0245,4,456.91
ITEM0000773,ORD013331,PROD0388,1,416.27
ITEM0000774,ORD005473,PROD0054,1,274.39
ITEM0000775,ORD005305,PROD0229,3,453.27
ITEM0000776,ORD004608,PROD0471,2,455.87
ITEM0000777,ORD005345,PROD0149,1,27.24
ITEM0000778,ORD000983,PROD0281,5,96.96
ITEM0000779,ORD006791,PROD0307,1,88.58
ITEM0000780,ORD006536,PROD0143,2,66.09
ITEM0000781,ORD011934,PROD0334,4,103.45
ITEM0000782,ORD014063,PROD0013,1,305.97
ITEM0000783,ORD000570,PROD0242,3,447.26
ITEM0000784,ORD007920,PROD0255,2,165.3
ITEM0000785,ORD002646,PROD0445,1,349.8
ITEM0000786,ORD005147,PROD0353,4,48.59
ITEM0000787,ORD012840,PROD0021,3,453.46
ITEM0000788,ORD007402,PROD0235,5,200.63
ITEM0000789,ORD010596,PROD0383,1,356.57
ITEM0000790,ORD002157,PROD0428,1,90.22
ITEM0000791,ORD003492,PROD0061,2,83.91
ITEM0000792,ORD006163,PROD0024,4,98.82
ITEM0000793,ORD004221,PROD0217,2,404.97
ITEM0000794,ORD007608,PROD0035,5,366.6
ITEM0000795,ORD003654,PROD0279,5,85.57
ITEM0000796,ORD006480,PROD0496,1,314.03
ITEM0000797,ORD004632,PROD0196,5,413.39
ITEM0000798,ORD004862,PROD0496,3,314.03
ITEM0000799,ORD005272,PROD0055,1,35.63
ITEM0000800,ORD012446,PROD0405,3,399.24
ITEM0000801,ORD007847,PROD0102,5,58.35
ITEM0000802,ORD008877,PROD0128,2,324.67
ITEM0000803,ORD008803,PROD0152,1,48.02
ITEM0000804,ORD012021,PROD0218,2,112.6
ITEM0000805,ORD009458,PROD0317,1,151.6
ITEM0000806,ORD013489,PROD0122,2,96.4
ITEM0000807,ORD001187,PROD0217,4,404.97
ITEM0000808,ORD002196,PROD0008,1,278.03
ITEM0000809,ORD009508,PROD0070,1,248.86
ITEM0000810,ORD004043,PROD0380,3,463.74
ITEM0000811,ORD014706,PROD0245,4,456.91
ITEM0000812,ORD003731,PROD0100,2,429.74
ITEM0000813,ORD006824,PROD0190,4,386.75
ITEM0000814,ORD012397,PROD0226,2,237.78
ITEM0000815,ORD000345,PROD0360,1,316.39
ITEM0000816,ORD001394,PROD0259,3,187.7
ITEM0000817,ORD000022,PROD0016,2,40.55
ITEM0000818,ORD009409,PROD0134,1,449.86
ITEM0000819,ORD008148,PROD0497,5,235.3
ITEM0000820,ORD007161,PROD0149,5,27.24
ITEM0000821,ORD001791,PROD0131,5,358.78
ITEM0000822,ORD008177,PROD0110,1,242.58
ITEM0000823,ORD004835,PROD0449,1,480.07
ITEM0000824,ORD010391,PROD0327,2,490.71
ITEM0000825,ORD009880,PROD0280,3,184.82
ITEM0000826,ORD003367,PROD0490,2,273.73
ITEM0000827,ORD002135,PROD0121,4,166.25
ITEM0000828,ORD013350,PROD0404,1,254.5
ITEM0000829,ORD012927,PROD0418,1,180.31
ITEM0000830,ORD003247,PROD0174,3,246.41
ITEM0000831,ORD012679,PROD0456,2,91.55
ITEM0000832,ORD013415,PROD0217,2,404.97
ITEM0000833,ORD011692,PROD0116,1,138.19
ITEM0000834,ORD000713,PROD0422,5,181.44
ITEM0000835,ORD012509,PROD0156,2,374.01
ITEM0000836,ORD013481,PROD0293,4,327.63
ITEM0000837,ORD006763,PROD0317,5,151.6
ITEM0000838,ORD011690,PROD0153,5,302.35
ITEM0000839,ORD014922,PROD0204,2,18.38
ITEM0000840,ORD007631,PROD0427,5,313.38
ITEM0000841,ORD005680,PROD0404,4,254.5
ITEM0000842,ORD012666,PROD0210,2,97.1
ITEM0000843,ORD011848,PROD0417,3,60.69
ITEM0000844,ORD007149,PROD0161,2,484.26
ITEM0000845,ORD005609,PROD0357,1,489.8
ITEM0000846,ORD006126,PROD0295,3,448.2
ITEM0000847,ORD008598,PROD0396,2,280.97
ITEM0000848,ORD013503,PROD0485,5,56.29
ITEM0000849,ORD014292,PROD0206,1,121.76
ITEM0000850,ORD007609,PROD0404,1,254.5
ITEM0000851,ORD006994,PROD0361,3,261.34
ITEM0000852,ORD012472,PROD0242,4,447.26
ITEM0000853,ORD007586,PROD0402,1,116.08
ITEM0000854,ORD003607,PROD0202,2,53.68
ITEM0000855,ORD013340,PROD0273,5,204.0
ITEM0000856,ORD014505,PROD0389,3,361.22
ITEM0000857,ORD003082,PROD0064,4,188.19
ITEM0000858,ORD003892,PROD0412,5,184.55
ITEM0000859,ORD012395,PROD0485,4,56.29
ITEM0000860,ORD004408,PROD0289,3,206.84
ITEM0000861,ORD008087,PROD0422,3,181.44
ITEM0000862,ORD008330,PROD0213,4,467.78
ITEM0000863,ORD011713,PROD0295,1,448.2
ITEM0000864,ORD007197,PROD0107,3,120.61
ITEM0000865,ORD011694,PROD0255,4,165.3
ITEM0000866,ORD001065,PROD0348,1,20.86
ITEM0000867,ORD010949,PROD0321,1,209.69
ITEM0000868,ORD005932,PROD0003,3,432.63
ITEM0000869,ORD005149,PROD0461,2,460.61
ITEM0000870,ORD002676,PROD0240,4,398.58
ITEM0000871,ORD004146,PROD0154,5,327.15
ITEM0000872,ORD004593,PROD0109,2,72.73
ITEM0000873,ORD009236,PROD0489,1,171.92
ITEM0000874,ORD004799,PROD0454,5,251.48
ITEM0000875,ORD004104,PROD0498,2,104.95
ITEM0000876,ORD001753,PROD0473,1,286.06
ITEM0000877,ORD012993,PROD0291,5,487.41
ITEM0000878,ORD001124,PROD0275,5,459.17
ITEM0000879,ORD001324,PROD0178,1,51.6
ITEM0000880,ORD004880,PROD0357,3,489.8
ITEM0000881,ORD001093,PROD0163,1,164.45
ITEM0000882,ORD012722,PROD0342,4,175.72
ITEM0000883,ORD014322,PROD0485,1,56.29
ITEM0000884,ORD010355,PROD0267,4,165.53
ITEM0000885,ORD003453,PROD0473,5,286.06
ITEM0000886,ORD006797,PROD0154,1,327.15
ITEM0000887,ORD012993,PROD0266,2,468.87
ITEM0000888,ORD005960,PROD0430,1,335.36
ITEM0000889,ORD002433,PROD0156,3,374.01
ITEM0000890,ORD006676,PROD0339,1,18.01
ITEM0000891,ORD011879,PROD0147,1,347.33
ITEM0000892,ORD011123,PROD0164,5,369.59
ITEM0000893,ORD008857,PROD0245,3,456.91
ITEM0000894,ORD012573,PROD0362,1,271.24
ITEM0000895,ORD011971,PROD0120,2,63.74
ITEM0000896,ORD012789,PROD0274,5,477.58
ITEM0000897,ORD014589,PROD0410,4,97.05
ITEM0000898,ORD012562,PROD0305,3,491.96
ITEM0000899,ORD001397,PROD0183,3,91.45
ITEM0000900,ORD010706,PROD0008,5,278.03
ITEM0000901,ORD008024,PROD0261,4,287.16
ITEM0000902,ORD001465,PROD0072,5,194.04
ITEM0000903,ORD008117,PROD0286,3,274.43
ITEM0000904,ORD014918,PROD0264,5,330.28
ITEM0000905,ORD005212,PROD0164,5,369.59
ITEM0000906,ORD006718,PROD0074,5,47.88
ITEM0000907,ORD007732,PROD0155,3,193.0
ITEM0000908,ORD014926,PROD0243,1,213.81
ITEM0000909,ORD014490,PROD0125,4,226.11
ITEM0000910,ORD007879,PROD0361,3,261.34
ITEM0000911,ORD003834,PROD0271,1,399.63
ITEM0000912,ORD006411,PROD0340,4,221.61
ITEM0000913,ORD000533,PROD0038,5,123.25
ITEM0000914,ORD004293,PROD0210,1,97.1
ITEM0000915,ORD012447,PROD0364,2,340.13
ITEM0000916,ORD007725,PROD0295,4,448.2
ITEM0000917,ORD003181,PROD0374,1,397.4
ITEM0000918,ORD011456,PROD0460,4,121.78
ITEM0000919,ORD003867,PROD0494,5,185.26
ITEM0000920,ORD003746,PROD0494,2,185.26
ITEM0000921,ORD002610,PROD0299,1,41.93
ITEM0000922,ORD007406,PROD0369,3,365.62
ITEM0000923,ORD012671,PROD0082,4,442.63
ITEM0000924,ORD003781,PROD0163,1,164.45
ITEM0000925,ORD010650,PROD0051,5,385.32
ITEM0000926,ORD013360,PROD0294,4,202.33
ITEM0000927,ORD007604,PROD0091,1,289.25
ITEM0000928,ORD006015,PROD0072,5,194.04
ITEM0000929,ORD005091,PROD0419,4,31.32
ITEM0000930,ORD012628,PROD0180,5,386.2
ITEM0000931,ORD007246,PROD0096,1,249.33
ITEM0000932,ORD003205,PROD0009,1,135.75
ITEM0000933,ORD000396,PROD0172,3,181.42
ITEM0000934,ORD000525,PROD0008,5,278.03
ITEM0000935,ORD004443,PROD0072,4,194.04
ITEM0000936,ORD014811,PROD0129,4,475.95
ITEM0000937,ORD013840,PROD0025,3,463.08
ITEM0000938,ORD011699,PROD0327,2,490.71
ITEM0000939,ORD014262,PROD0416,3,20.17
ITEM0000940,ORD000836,PROD0446,4,416.37
ITEM0000941,ORD014733,PROD0010,5,338.83
ITEM0000942,ORD002962,PROD0368,3,139.7
ITEM0000943,ORD013037,PROD0228,5,106.33
ITEM0000944,ORD013971,PROD0493,2,355.75
ITEM0000945,ORD009809,PROD0470,4,309.38
ITEM0000946,ORD004295,PROD0401,2,249.05
ITEM0000947,ORD013205,PROD0381,5,116.72
ITEM0000948,ORD006382,PROD0395,2,80.77
ITEM0000949,ORD012469,PROD0431,1,456.91
ITEM0000950,ORD001678,PROD0184,5,147.76
ITEM0000951,ORD011907,PROD0240,3,398.58
ITEM0000952,ORD013664,PROD0297,5,128.4
ITEM0000953,ORD005641,PROD0400,3,394.89
ITEM0000954,ORD013579,PROD0153,2,302.35
ITEM0000955,ORD009623,PROD0030,4,326.46
ITEM0000956,ORD001694,PROD0460,1,121.78
ITEM0000957,ORD013231,PROD0169,2,195.05
ITEM0000958,ORD013431,PROD0239,5,489.75
ITEM0000959,ORD000261,PROD0445,4,349.8
ITEM0000960,ORD013854,PROD0049,3,239.57
ITEM0000961,ORD006899,PROD0346,5,79.52
ITEM0000962,ORD006874,PROD0474,2,47.34
ITEM0000963,ORD006468,PROD0332,2,174.5
ITEM0000964,ORD008795,PROD0298,4,348.96
ITEM0000965,ORD011165,PROD0121,5,166.25
ITEM0000966,ORD008365,PROD0063,5,63.89
ITEM0000967,ORD000358,PROD0351,3,317.85
ITEM0000968,ORD010998,PROD0026,2,60.76
ITEM0000969,ORD006139,PROD0422,1,181.44
ITEM0000970,ORD003719,PROD0123,2,210.12
ITEM0000971,ORD012944,PROD0156,1,374.01
ITEM0000972,ORD002649,PROD0454,4,251.48
ITEM0000973,ORD005080,PROD0001,4,204.27
ITEM0000974,ORD000681,PROD0066,2,104.58
ITEM0000975,ORD008125,PROD0347,2,494.42
ITEM0000976,ORD009408,PROD0170,1,435.9
ITEM0000977,ORD002739,PROD0008,2,278.03
ITEM0000978,ORD004629,PROD0434,4,441.35
ITEM0000979,ORD005227,PROD0266,4,468.87
ITEM0000980,ORD006586,PROD0457,3,448.22
ITEM0000981,ORD006224,PROD0308,1,278.27
ITEM0000982,ORD008937,PROD0011,5,479.38
ITEM0000983,ORD009135,PROD0004,2,107.01
ITEM0000984,ORD013963,PROD0158,4,220.81
ITEM0000985,ORD000712,PROD0384,1,462.0
ITEM0000986,ORD006755,PROD0037,3,452.67
ITEM0000987,ORD002926,PROD0359,1,114.9
ITEM0000988,ORD009862,PROD0347,2,494.42
ITEM0000989,ORD009445,PROD0401,5,249.05
ITEM0000990,ORD013515,PROD0265,1,420.74
ITEM0000991,ORD007836,PROD0111,2,283.49
ITEM0000992,ORD005802,PROD0006,3,226.48
ITEM0000993,ORD007604,PROD0221,1,139.49
ITEM0000994,ORD014091,PROD0453,2,496.95
ITEM0000995,ORD006854,PROD0237,1,488.49
ITEM0000996,ORD008104,PROD0049,1,239.57
ITEM0000997,ORD008888,PROD0257,3,483.76
ITEM0000998,ORD008398,PROD0247,1,217.16
ITEM0000999,ORD009827,PROD0274,3,477.58
ITEM0001000,ORD014845,PROD0014,1,495.41
ITEM0001001,ORD009094,PROD0396,4,280.97
ITEM0001002,ORD004864,PROD0196,5,413.39
ITEM0001003,ORD011313,PROD0072,5,194.04
ITEM0001004,ORD002209,PROD0326,4,443.59
ITEM0001005,ORD005259,PROD0444,5,294.41
ITEM0001006,ORD001947,PROD0468,3,485.76
ITEM0001007,ORD000926,PROD0471,2,455.87
ITEM0001008,ORD012793,PROD0383,3,356.57
ITEM0001009,ORD000686,PROD0247,2,217.16
ITEM0001010,ORD011546,PROD0337,3,169.53
ITEM0001011,ORD000668,PROD0321,3,209.69
ITEM0001012,ORD002409,PROD0053,2,318.84
ITEM0001013,ORD000672,PROD0167,4,242.93
ITEM0001014,ORD011466,PROD0102,4,58.35
ITEM0001015,ORD001036,PROD0497,4,235.3
ITEM0001016,ORD006389,PROD0375,4,147.26
ITEM0001017,ORD008444,PROD0049,3,239.57
ITEM0001018,ORD000375,PROD0078,3,146.38
ITEM0001019,ORD014820,PROD0386,1,296.39
ITEM0001020,ORD012274,PROD0400,5,394.89
ITEM0001021,ORD003051,PROD0123,1,210.12
ITEM0001022,ORD009302,PROD0493,5,355.75
ITEM0001023,ORD001680,PROD0048,5,42.28
ITEM0001024,ORD001791,PROD0429,3,47.53
ITEM0001025,ORD010194,PROD0410,4,97.05
ITEM0001026,ORD000583,PROD0011,2,479.38
ITEM0001027,ORD004788,PROD0055,3,35.63
ITEM0001028,ORD004196,PROD0097,2,77.07
ITEM0001029,ORD000898,PROD0397,1,150.1
ITEM0001030,ORD007881,PROD0155,4,193.0
ITEM0001031,ORD009452,PROD0446,1,416.37
ITEM0001032,ORD002910,PROD0012,4,387.12
ITEM0001033,ORD009372,PROD0485,3,56.29
ITEM0001034,ORD002238,PROD0191,2,362.2
ITEM0001035,ORD009885,PROD0495,4,378.3
ITEM0001036,ORD006911,PROD0131,5,358.78
ITEM0001037,ORD010742,PROD0260,3,468.52
ITEM0001038,ORD000378,PROD0271,3,399.63
ITEM0001039,ORD011228,PROD0220,4,104.31
ITEM0001040,ORD012137,PROD0047,4,347.74
ITEM0001041,ORD008729,PROD0334,1,103.45
ITEM0001042,ORD007005,PROD0152,3,48.02
ITEM0001043,ORD004567,PROD0041,5,440.14
ITEM0001044,ORD011257,PROD0454,2,251.48
ITEM0001045,ORD004810,PROD0203,5,14.7
ITEM0001046,ORD005161,PROD0221,2,139.49
ITEM0001047,ORD013957,PROD0400,1,394.89
ITEM0001048,ORD008951,PROD0333,4,323.05
ITEM0001049,ORD002677,PROD0459,2,102.93
ITEM0001050,ORD000481,PROD0226,5,237.78
ITEM0001051,ORD010480,PROD0082,4,442.63
ITEM0001052,ORD001470,PROD0057,5,94.46
ITEM0001053,ORD011383,PROD0041,1,440.14
ITEM0001054,ORD007804,PROD0431,1,456.91
ITEM0001055,ORD008553,PROD0430,5,335.36
ITEM0001056,ORD009861,PROD0330,5,177.43
ITEM0001057,ORD004164,PROD0231,5,277.2
ITEM0001058,ORD008613,PROD0190,2,386.75
ITEM0001059,ORD000126,PROD0420,3,206.22
ITEM0001060,ORD007492,PROD0158,3,220.81
ITEM0001061,ORD002777,PROD0015,3,140.01
ITEM0001062,ORD013344,PROD0244,2,394.54
ITEM0001063,ORD004878,PROD0018,3,358.24
ITEM0001064,ORD004571,PROD0413,3,70.85
ITEM0001065,ORD014682,PROD0314,3,104.06
ITEM0001066,ORD003263,PROD0221,5,139.49
ITEM0001067,ORD013436,PROD0278,2,315.12
ITEM0001068,ORD002504,PROD0311,5,174.24
ITEM0001069,ORD010526,PROD0023,5,191.77
ITEM0001070,ORD014541,PROD0093,4,189.11
ITEM0001071,ORD000480,PROD0428,2,90.22
ITEM0001072,ORD008437,PROD0070,1,248.86
ITEM0001073,ORD004779,PROD0188,2,53.0
