product_id,warehouse_id,inventory_date,stock_quantity
PROD0222,WH-HOU-01,2026-07-03,90
PROD0419,WH-DAL-01,2026-07-06,671
PROD0499,WH-FTW-01,2026-07-08,677
PROD0241,WH-DAL-01,2026-07-15,101
PROD0178,WH-FTW-01,2026-07-07,545
PROD0457,WH-HOU-01,2026-07-12,338
PROD0350,WH-HOU-01,2026-07-01,815
PROD0334,WH-FTW-01,2026-08-14,587
PROD0408,WH-HOU-01,2026-07-16,967
PROD0201,WH-DAL-01,2026-07-28,128
PROD0380,WH-AUS-01,2026-07-12,263
PROD0022,WH-HOU-01,2026-08-03,296
PROD0164,WH-DAL-01,2026-08-02,433
PROD0095,WH-AUS-01,2026-07-20,549
PROD0348,WH-AUS-01,2026-07-20,582
PROD0290,WH-AUS-01,2026-08-12,947
PROD0496,WH-FTW-01,2026-07-07,633
PROD0421,WH-DAL-01,2026-07-25,732
PROD0484,WH-AUS-01,2026-07-13,747
PROD0163,WH-AUS-01,2026-08-03,178
PROD0129,WH-AUS-01,2026-07-18,542
PROD0237,WH-DAL-01,2026-07-16,359
PROD0332,WH-HOU-01,2026-07-28,683
PROD0053,WH-AUS-01,2026-08-05,906
PROD0004,WH-HOU-01,2026-08-09,608
PROD0129,WH-AUS-01,2026-08-04,25
PROD0303,WH-DAL-01,2026-07-19,188
PROD0295,WH-FTW-01,2026-07-20,404
PROD0448,WH-DAL-01,2026-08-01,662
PROD0033,WH-DAL-01,2026-07-11,800
PROD0155,WH-FTW-01,2026-07-30,31
PROD0346,WH-AUS-01,2026-07-19,662
PROD0414,WH-FTW-01,2026-08-02,392
PROD0491,WH-FTW-01,2026-07-13,258
PROD0298,WH-DAL-01,2026-08-01,892
PROD0454,WH-HOU-01,2026-07-17,874
PROD0212,WH-FTW-01,2026-08-10,410
PROD0470,WH-DAL-01,2026-07-03,682
PROD0186,WH-DAL-01,2026-07-05,478
PROD0231,WH-FTW-01,2026-07-26,244
PROD0377,WH-FTW-01,2026-07-07,756
PROD0326,WH-FTW-01,2026-07-18,342
PROD0250,WH-HOU-01,2026-08-08,618
PROD0264,WH-DAL-01,2026-08-14,677
PROD0426,WH-AUS-01,2026-08-07,10
PROD0019,WH-HOU-01,2026-07-13,41
PROD0020,WH-DAL-01,2026-07-01,448
PROD0066,WH-HOU-01,2026-08-04,960
PROD0383,WH-HOU-01,2026-07-23,329
PROD0111,WH-AUS-01,2026-07-20,844
PROD0060,WH-AUS-01,2026-08-07,118
PROD0423,WH-HOU-01,2026-07-29,436
PROD0442,WH-FTW-01,2026-08-14,79
PROD0500,WH-HOU-01,2026-08-06,328
PROD0125,WH-FTW-01,2026-07-06,769
PROD0305,WH-DAL-01,2026-07-13,883
PROD0179,WH-HOU-01,2026-07-23,209
PROD0489,WH-FTW-01,2026-07-04,172
PROD0283,WH-DAL-01,2026-08-05,916
PROD0391,WH-AUS-01,2026-07-15,101
PROD0122,WH-DAL-01,2026-07-11,902
PROD0308,WH-DAL-01,2026-07-22,898
PROD0323,WH-FTW-01,2026-07-30,513
PROD0286,WH-AUS-01,2026-08-13,219
PROD0026,WH-DAL-01,2026-07-18,74
PROD0387,WH-AUS-01,2026-07-10,936
PROD0378,WH-DAL-01,2026-07-05,54
PROD0299,WH-DAL-01,2026-07-31,468
PROD0164,WH-DAL-01,2026-08-02,162
PROD0412,WH-DAL-01,2026-07-18,694
PROD0297,WH-DAL-01,2026-07-07,358
PROD0070,WH-AUS-01,2026-07-25,274
PROD0429,WH-HOU-01,2026-07-21,993
PROD0381,WH-FTW-01,2026-08-03,460
PROD0002,WH-FTW-01,2026-07-23,674
PROD0283,WH-FTW-01,2026-07-16,842
PROD0313,WH-DAL-01,2026-07-27,828
PROD0466,WH-HOU-01,2026-07-13,156
PROD0180,WH-FTW-01,2026-07-13,189
PROD0261,WH-DAL-01,2026-07-25,715
PROD0308,WH-FTW-01,2026-08-11,18
PROD0194,WH-HOU-01,2026-08-02,916
PROD0288,WH-DAL-01,2026-07-17,990
PROD0447,WH-HOU-01,2026-07-25,116
PROD0258,WH-HOU-01,2026-07-18,928
PROD0057,WH-DAL-01,2026-07-18,120
PROD0057,WH-DAL-01,2026-07-16,86
PROD0383,WH-AUS-01,2026-07-27,459
PROD0342,WH-FTW-01,2026-07-10,18
PROD0395,WH-AUS-01,2026-07-24,532
PROD0227,WH-HOU-01,2026-07-24,554
PROD0069,WH-HOU-01,2026-07-01,939
PROD0050,WH-AUS-01,2026-08-01,579
PROD0484,WH-HOU-01,2026-07-19,927
PROD0026,WH-HOU-01,2026-07-09,371
PROD0353,WH-AUS-01,2026-07-05,290
PROD0418,WH-HOU-01,2026-07-22,70
PROD0058,WH-HOU-01,2026-07-24,377
PROD0258,WH-DAL-01,2026-07-30,306
PROD0354,WH-DAL-01,2026-07-12,57
PROD0238,WH-AUS-01,2026-07-16,622
PROD0459,WH-DAL-01,2026-07-12,423
PROD0131,WH-HOU-01,2026-07-21,790
PROD0399,WH-HOU-01,2026-07-11,814
PROD0016,WH-DAL-01,2026-07-21,152
PROD0070,WH-FTW-01,2026-07-02,767
PROD0205,WH-DAL-01,2026-07-27,882
PROD0197,WH-FTW-01,2026-08-11,28
PROD0059,WH-HOU-01,2026-07-25,649
PROD0001,WH-AUS-01,2026-07-11,830
PROD0357,WH-DAL-01,2026-08-10,353
PROD0078,WH-AUS-01,2026-07-17,902
PROD0225,WH-HOU-01,2026-08-02,476
PROD0430,WH-DAL-01,2026-08-04,999
PROD0103,WH-DAL-01,2026-07-20,11
PROD0223,WH-FTW-01,2026-07-26,710
PROD0322,WH-DAL-01,2026-07-15,558
PROD0370,WH-DAL-01,2026-07-19,39
PROD0083,WH-FTW-01,2026-07-01,175
PROD0231,WH-FTW-01,2026-07-25,125
PROD0386,WH-FTW-01,2026-08-03,736
PROD0243,WH-HOU-01,2026-08-10,740
PROD0397,WH-AUS-01,2026-08-01,426
PROD0218,WH-AUS-01,2026-07-13,177
PROD0479,WH-HOU-01,2026-07-19,748
PROD0476,WH-FTW-01,2026-08-09,299
PROD0399,WH-DAL-01,2026-07-21,887
PROD0328,WH-AUS-01,2026-07-18,358
PROD0237,WH-HOU-01,2026-07-08,604
PROD0065,WH-DAL-01,2026-07-19,75
PROD0358,WH-AUS-01,2026-07-21,622
PROD0046,WH-AUS-01,2026-08-06,91
PROD0500,WH-DAL-01,2026-08-04,567
PROD0092,WH-HOU-01,2026-07-21,52
PROD0224,WH-DAL-01,2026-07-03,174
PROD0051,WH-HOU-01,2026-07-30,408
PROD0371,WH-FTW-01,2026-08-12,721
PROD0094,WH-FTW-01,2026-07-31,461
PROD0367,WH-HOU-01,2026-07-03,982
PROD0161,WH-FTW-01,2026-07-30,592
PROD0369,WH-AUS-01,2026-08-11,559
PROD0165,WH-HOU-01,2026-07-04,714
PROD0467,WH-FTW-01,2026-07-30,887
PROD0072,WH-AUS-01,2026-07-27,639
PROD0403,WH-AUS-01,2026-07-05,499
PROD0255,WH-DAL-01,2026-07-29,151
PROD0290,WH-AUS-01,2026-07-31,760
PROD0183,WH-HOU-01,2026-07-09,44
PROD0029,WH-FTW-01,2026-07-24,91
PROD0443,WH-HOU-01,2026-07-12,101
PROD0382,WH-FTW-01,2026-07-18,729
PROD0387,WH-HOU-01,2026-07-02,504
PROD0485,WH-FTW-01,2026-08-11,551
PROD0428,WH-AUS-01,2026-07-09,185
PROD0345,WH-FTW-01,2026-07-24,317
PROD0045,WH-DAL-01,2026-07-06,795
PROD0314,WH-HOU-01,2026-07-05,336
PROD0296,WH-DAL-01,2026-08-02,899
PROD0124,WH-FTW-01,2026-08-10,365
PROD0265,WH-DAL-01,2026-07-24,307
PROD0200,WH-FTW-01,2026-07-07,611
PROD0299,WH-FTW-01,2026-07-01,201
PROD0455,WH-DAL-01,2026-08-09,470
PROD0238,WH-HOU-01,2026-07-08,473
PROD0013,WH-HOU-01,2026-08-02,222
PROD0239,WH-FTW-01,2026-08-04,143
PROD0499,WH-AUS-01,2026-07-24,677
PROD0097,WH-FTW-01,2026-07-03,838
PROD0361,WH-HOU-01,2026-07-04,265
PROD0160,WH-DAL-01,2026-07-28,417
PROD0405,WH-AUS-01,2026-07-08,7
PROD0085,WH-FTW-01,2026-07-24,6
PROD0435,WH-HOU-01,2026-07-10,167
PROD0480,WH-DAL-01,2026-07-22,690
PROD0016,WH-DAL-01,2026-07-07,834
PROD0176,WH-AUS-01,2026-07-25,43
PROD0304,WH-DAL-01,2026-07-28,548
PROD0057,WH-DAL-01,2026-08-09,814
PROD0325,WH-FTW-01,2026-07-29,770
PROD0228,WH-AUS-01,2026-07-07,416
PROD0279,WH-HOU-01,2026-07-12,276
PROD0085,WH-DAL-01,2026-08-07,524
PROD0183,WH-AUS-01,2026-07-20,559
PROD0280,WH-FTW-01,2026-08-02,93
PROD0454,WH-AUS-01,2026-08-07,247
PROD0004,WH-HOU-01,2026-08-07,221
PROD0266,WH-AUS-01,2026-07-04,567
PROD0140,WH-FTW-01,2026-07-20,879
PROD0042,WH-HOU-01,2026-08-04,951
PROD0030,WH-HOU-01,2026-07-02,142
PROD0257,WH-HOU-01,2026-08-07,740
PROD0147,WH-DAL-01,2026-07-19,723
PROD0241,WH-AUS-01,2026-08-09,815
PROD0165,WH-DAL-01,2026-07-16,824
PROD0150,WH-FTW-01,2026-07-16,554
PROD0383,WH-FTW-01,2026-07-02,647
PROD0002,WH-FTW-01,2026-08-09,979
PROD0322,WH-FTW-01,2026-08-10,541
PROD0295,WH-FTW-01,2026-07-21,440
PROD0106,WH-AUS-01,2026-07-17,712
PROD0211,WH-AUS-01,2026-07-21,25
PROD0103,WH-FTW-01,2026-08-09,744
PROD0135,WH-AUS-01,2026-08-01,69
PROD0351,WH-HOU-01,2026-07-08,323
PROD0018,WH-AUS-01,2026-08-11,74
PROD0001,WH-HOU-01,2026-07-12,796
PROD0065,WH-AUS-01,2026-07-23,758
PROD0082,WH-FTW-01,2026-07-16,731
PROD0166,WH-AUS-01,2026-07-27,672
PROD0067,WH-AUS-01,2026-07-07,715
PROD0018,WH-DAL-01,2026-08-09,403
PROD0406,WH-FTW-01,2026-07-15,996
PROD0392,WH-HOU-01,2026-07-08,70
PROD0253,WH-DAL-01,2026-07-23,578
PROD0294,WH-HOU-01,2026-08-02,857
PROD0074,WH-AUS-01,2026-07-30,489
PROD0131,WH-AUS-01,2026-07-23,431
PROD0492,WH-HOU-01,2026-08-10,17
PROD0017,WH-HOU-01,2026-08-10,229
PROD0007,WH-HOU-01,2026-08-12,790
PROD0229,WH-AUS-01,2026-07-24,308
PROD0254,WH-HOU-01,2026-07-03,783
PROD0470,WH-FTW-01,2026-07-14,744
PROD0239,WH-AUS-01,2026-07-02,438
PROD0105,WH-DAL-01,2026-07-06,623
PROD0395,WH-AUS-01,2026-08-01,548
PROD0048,WH-FTW-01,2026-07-19,212
PROD0019,WH-DAL-01,2026-07-10,822
PROD0157,WH-AUS-01,2026-08-03,827
PROD0412,WH-FTW-01,2026-07-26,332
PROD0156,WH-FTW-01,2026-07-25,955
PROD0189,WH-FTW-01,2026-07-04,542
PROD0036,WH-HOU-01,2026-07-19,163
PROD0152,WH-DAL-01,2026-07-02,305
PROD0364,WH-HOU-01,2026-07-30,216
PROD0439,WH-HOU-01,2026-07-16,637
PROD0075,WH-AUS-01,2026-08-08,175
PROD0159,WH-HOU-01,2026-07-09,665
PROD0121,WH-HOU-01,2026-07-15,432
PROD0264,WH-HOU-01,2026-07-14,513
PROD0048,WH-DAL-01,2026-08-08,420
PROD0402,WH-AUS-01,2026-08-01,93
PROD0224,WH-AUS-01,2026-07-24,935
PROD0296,WH-HOU-01,2026-08-10,786
PROD0479,WH-AUS-01,2026-07-09,86
PROD0268,WH-HOU-01,2026-07-24,929
PROD0308,WH-FTW-01,2026-07-29,218
PROD0348,WH-FTW-01,2026-08-13,677
PROD0435,WH-AUS-01,2026-08-04,493
PROD0376,WH-FTW-01,2026-07-27,678
PROD0442,WH-FTW-01,2026-08-04,887
PROD0123,WH-HOU-01,2026-08-09,590
PROD0123,WH-FTW-01,2026-07-03,117
PROD0264,WH-HOU-01,2026-08-09,46
PROD0275,WH-HOU-01,2026-07-16,904
PROD0408,WH-FTW-01,2026-07-03,401
PROD0158,WH-AUS-01,2026-07-27,88
PROD0160,WH-AUS-01,2026-07-16,81
PROD0252,WH-AUS-01,2026-07-08,375
PROD0370,WH-HOU-01,2026-07-04,274
PROD0395,WH-AUS-01,2026-07-12,273
PROD0079,WH-DAL-01,2026-08-11,961
PROD0386,WH-DAL-01,2026-08-06,331
PROD0074,WH-HOU-01,2026-07-18,812
PROD0450,WH-AUS-01,2026-07-21,755
PROD0028,WH-AUS-01,2026-07-06,540
PROD0395,WH-HOU-01,2026-08-11,242
PROD0124,WH-AUS-01,2026-07-07,702
PROD0283,WH-AUS-01,2026-07-13,363
PROD0351,WH-AUS-01,2026-08-02,189
PROD0107,WH-DAL-01,2026-07-09,707
PROD0328,WH-DAL-01,2026-08-09,41
PROD0299,WH-HOU-01,2026-08-03,842
PROD0391,WH-DAL-01,2026-07-13,204
PROD0153,WH-AUS-01,2026-07-23,674
PROD0273,WH-AUS-01,2026-07-12,874
PROD0058,WH-DAL-01,2026-08-12,903
PROD0212,WH-DAL-01,2026-08-12,334
PROD0431,WH-AUS-01,2026-08-05,792
PROD0404,WH-DAL-01,2026-07-20,319
PROD0322,WH-HOU-01,2026-08-13,317
PROD0066,WH-DAL-01,2026-07-01,666
PROD0218,WH-HOU-01,2026-07-18,877
PROD0412,WH-AUS-01,2026-08-14,949
PROD0206,WH-FTW-01,2026-07-18,951
PROD0142,WH-AUS-01,2026-07-03,935
PROD0119,WH-FTW-01,2026-08-04,911
PROD0015,WH-FTW-01,2026-07-26,924
PROD0208,WH-AUS-01,2026-08-10,694
PROD0109,WH-HOU-01,2026-08-05,750
PROD0122,WH-AUS-01,2026-07-29,526
PROD0103,WH-DAL-01,2026-08-04,617
PROD0355,WH-DAL-01,2026-07-10,740
PROD0314,WH-HOU-01,2026-07-30,260
PROD0452,WH-FTW-01,2026-07-07,572
PROD0019,WH-AUS-01,2026-07-14,63
PROD0253,WH-HOU-01,2026-07-29,230
PROD0100,WH-AUS-01,2026-08-02,488
PROD0482,WH-DAL-01,2026-07-28,914
PROD0303,WH-DAL-01,2026-07-14,524
PROD0291,WH-HOU-01,2026-07-28,693
PROD0134,WH-FTW-01,2026-07-24,475
PROD0328,WH-AUS-01,2026-07-14,751
PROD0043,WH-DAL-01,2026-08-02,882
PROD0152,WH-DAL-01,2026-08-12,955
PROD0099,WH-HOU-01,2026-08-12,436
PROD0030,WH-DAL-01,2026-08-12,469
PROD0171,WH-AUS-01,2026-08-07,97
PROD0476,WH-FTW-01,2026-08-14,720
PROD0400,WH-HOU-01,2026-07-04,704
PROD0251,WH-AUS-01,2026-07-05,163
PROD0021,WH-AUS-01,2026-07-06,294
PROD0481,WH-HOU-01,2026-07-14,624
PROD0071,WH-AUS-01,2026-08-10,950
PROD0011,WH-DAL-01,2026-08-14,236
PROD0475,WH-AUS-01,2026-08-06,597
PROD0034,WH-FTW-01,2026-08-02,582
PROD0479,WH-HOU-01,2026-07-14,99
PROD0497,WH-FTW-01,2026-08-07,630
PROD0123,WH-FTW-01,2026-07-08,260
PROD0415,WH-FTW-01,2026-07-01,100
PROD0411,WH-DAL-01,2026-07-22,787
PROD0455,WH-AUS-01,2026-07-30,335
PROD0045,WH-AUS-01,2026-07-22,897
PROD0092,WH-HOU-01,2026-08-12,339
PROD0396,WH-FTW-01,2026-08-11,380
PROD0165,WH-FTW-01,2026-07-28,428
PROD0323,WH-HOU-01,2026-07-06,767
PROD0380,WH-DAL-01,2026-08-01,299
PROD0429,WH-HOU-01,2026-07-25,514
PROD0090,WH-FTW-01,2026-07-13,69
PROD0312,WH-HOU-01,2026-08-14,225
PROD0306,WH-FTW-01,2026-07-10,410
PROD0241,WH-DAL-01,2026-07-17,275
PROD0434,WH-FTW-01,2026-07-14,873
PROD0289,WH-AUS-01,2026-07-16,776
PROD0184,WH-HOU-01,2026-07-28,259
PROD0412,WH-HOU-01,2026-07-13,27
PROD0086,WH-AUS-01,2026-07-27,182
PROD0147,WH-HOU-01,2026-07-17,417
PROD0364,WH-AUS-01,2026-07-10,139
PROD0461,WH-AUS-01,2026-08-04,539
PROD0089,WH-FTW-01,2026-08-07,197
PROD0196,WH-AUS-01,2026-07-10,868
PROD0374,WH-HOU-01,2026-08-11,884
PROD0039,WH-HOU-01,2026-08-02,413
PROD0138,WH-HOU-01,2026-08-06,458
PROD0106,WH-AUS-01,2026-07-26,667
PROD0495,WH-DAL-01,2026-07-26,232
PROD0345,WH-AUS-01,2026-08-01,723
PROD0390,WH-AUS-01,2026-08-09,438
PROD0182,WH-DAL-01,2026-07-22,243
PROD0227,WH-HOU-01,2026-07-30,909
PROD0428,WH-DAL-01,2026-08-09,632
PROD0354,WH-FTW-01,2026-07-06,406
PROD0358,WH-FTW-01,2026-07-24,153
PROD0187,WH-AUS-01,2026-08-11,678
PROD0147,WH-HOU-01,2026-07-15,585
PROD0418,WH-AUS-01,2026-08-07,292
PROD0080,WH-DAL-01,2026-07-11,73
PROD0085,WH-DAL-01,2026-08-02,403
PROD0134,WH-HOU-01,2026-07-27,648
PROD0445,WH-AUS-01,2026-07-08,303
PROD0004,WH-FTW-01,2026-08-14,838
PROD0363,WH-FTW-01,2026-08-07,710
PROD0235,WH-FTW-01,2026-07-08,555
PROD0463,WH-AUS-01,2026-07-11,462
PROD0379,WH-HOU-01,2026-07-19,674
PROD0233,WH-AUS-01,2026-08-02,576
PROD0182,WH-AUS-01,2026-07-15,421
PROD0039,WH-FTW-01,2026-07-07,217
PROD0476,WH-FTW-01,2026-07-09,797
PROD0396,WH-AUS-01,2026-07-10,476
PROD0087,WH-AUS-01,2026-07-12,789
PROD0427,WH-AUS-01,2026-07-14,418
PROD0051,WH-HOU-01,2026-07-03,597
PROD0449,WH-DAL-01,2026-07-23,711
PROD0009,WH-HOU-01,2026-08-10,803
PROD0422,WH-HOU-01,2026-07-28,547
PROD0341,WH-DAL-01,2026-08-06,643
PROD0326,WH-AUS-01,2026-08-12,469
PROD0223,WH-AUS-01,2026-07-08,442
PROD0459,WH-FTW-01,2026-08-02,562
PROD0384,WH-HOU-01,2026-07-12,229
PROD0038,WH-FTW-01,2026-07-21,382
PROD0081,WH-FTW-01,2026-07-22,390
PROD0098,WH-HOU-01,2026-07-19,328
PROD0492,WH-FTW-01,2026-08-10,899
PROD0105,WH-AUS-01,2026-08-06,668
PROD0043,WH-DAL-01,2026-07-26,489
PROD0221,WH-HOU-01,2026-07-03,50
PROD0053,WH-DAL-01,2026-07-26,342
PROD0438,WH-DAL-01,2026-07-23,129
PROD0351,WH-FTW-01,2026-08-02,232
PROD0434,WH-HOU-01,2026-07-12,172
PROD0030,WH-DAL-01,2026-07-17,890
PROD0035,WH-FTW-01,2026-07-23,821
PROD0125,WH-HOU-01,2026-07-06,216
PROD0283,WH-DAL-01,2026-07-04,935
PROD0312,WH-FTW-01,2026-08-01,657
PROD0467,WH-DAL-01,2026-07-13,976
PROD0092,WH-FTW-01,2026-07-28,887
PROD0133,WH-FTW-01,2026-08-08,236
PROD0203,WH-AUS-01,2026-08-11,619
PROD0218,WH-AUS-01,2026-08-05,119
PROD0454,WH-AUS-01,2026-07-21,505
PROD0161,WH-DAL-01,2026-07-11,755
PROD0338,WH-DAL-01,2026-07-01,823
PROD0108,WH-FTW-01,2026-08-01,559
PROD0070,WH-DAL-01,2026-08-05,765
PROD0414,WH-FTW-01,2026-07-13,684
PROD0078,WH-AUS-01,2026-08-02,659
PROD0309,WH-DAL-01,2026-08-04,243
PROD0077,WH-FTW-01,2026-08-12,180
PROD0257,WH-DAL-01,2026-07-05,185
PROD0149,WH-AUS-01,2026-07-17,184
PROD0402,WH-DAL-01,2026-08-13,327
PROD0102,WH-FTW-01,2026-07-22,645
PROD0236,WH-AUS-01,2026-07-14,67
PROD0103,WH-DAL-01,2026-07-10,728
PROD0272,WH-DAL-01,2026-08-04,906
PROD0133,WH-FTW-01,2026-08-14,858
PROD0080,WH-HOU-01,2026-08-05,430
PROD0137,WH-DAL-01,2026-07-23,814
PROD0489,WH-DAL-01,2026-08-13,299
PROD0083,WH-AUS-01,2026-08-09,625
PROD0400,WH-DAL-01,2026-08-10,242
PROD0289,WH-DAL-01,2026-07-19,660
PROD0302,WH-DAL-01,2026-08-05,538
PROD0348,WH-FTW-01,2026-07-27,561
PROD0390,WH-HOU-01,2026-07-03,234
PROD0242,WH-DAL-01,2026-07-05,270
PROD0235,WH-HOU-01,2026-07-25,75
PROD0053,WH-FTW-01,2026-07-05,405
PROD0062,WH-AUS-01,2026-08-14,224
PROD0221,WH-AUS-01,2026-07-06,563
PROD0378,WH-AUS-01,2026-07-01,945
PROD0319,WH-FTW-01,2026-07-31,501
PROD0467,WH-HOU-01,2026-08-12,751
PROD0348,WH-FTW-01,2026-08-05,698
PROD0132,WH-AUS-01,2026-08-12,756
PROD0188,WH-AUS-01,2026-08-01,564
PROD0258,WH-HOU-01,2026-07-07,752
PROD0360,WH-AUS-01,2026-08-01,558
PROD0346,WH-FTW-01,2026-07-05,795
PROD0334,WH-AUS-01,2026-07-08,249
PROD0496,WH-FTW-01,2026-07-14,405
PROD0270,WH-FTW-01,2026-07-10,919
PROD0460,WH-DAL-01,2026-07-28,148
PROD0349,WH-FTW-01,2026-07-28,363
PROD0154,WH-FTW-01,2026-07-25,739
PROD0246,WH-AUS-01,2026-08-03,709
PROD0029,WH-AUS-01,2026-07-06,460
PROD0352,WH-AUS-01,2026-07-24,422
PROD0251,WH-DAL-01,2026-08-03,308
PROD0292,WH-AUS-01,2026-07-13,500
PROD0111,WH-AUS-01,2026-07-01,766
PROD0436,WH-DAL-01,2026-08-10,403
PROD0247,WH-FTW-01,2026-07-19,251
PROD0474,WH-HOU-01,2026-08-09,136
PROD0264,WH-DAL-01,2026-08-13,858
PROD0374,WH-AUS-01,2026-07-21,39
PROD0122,WH-FTW-01,2026-07-09,189
PROD0050,WH-AUS-01,2026-08-11,471
PROD0014,WH-FTW-01,2026-08-05,877
PROD0180,WH-HOU-01,2026-07-09,498
PROD0251,WH-DAL-01,2026-07-04,35
PROD0109,WH-HOU-01,2026-08-03,937
PROD0141,WH-FTW-01,2026-07-01,650
PROD0062,WH-HOU-01,2026-08-05,609
PROD0122,WH-FTW-01,2026-08-11,654
PROD0352,WH-FTW-01,2026-07-06,19
PROD0100,WH-DAL-01,2026-08-10,270
PROD0255,WH-FTW-01,2026-07-04,818
PROD0452,WH-DAL-01,2026-07-13,677
PROD0358,WH-AUS-01,2026-07-01,613
PROD0267,WH-DAL-01,2026-07-24,653
PROD0012,WH-AUS-01,2026-07-27,186
PROD0193,WH-AUS-01,2026-07-10,50
PROD0064,WH-AUS-01,2026-08-11,643
PROD0176,WH-AUS-01,2026-07-06,568
PROD0236,WH-AUS-01,2026-08-14,883
PROD0265,WH-HOU-01,2026-08-11,187
PROD0241,WH-AUS-01,2026-07-13,899
PROD0037,WH-AUS-01,2026-07-16,833
PROD0112,WH-HOU-01,2026-07-05,190
PROD0026,WH-DAL-01,2026-07-29,704
PROD0343,WH-DAL-01,2026-08-05,422
PROD0385,WH-DAL-01,2026-07-26,508
PROD0068,WH-HOU-01,2026-07-26,639
PROD0398,WH-AUS-01,2026-07-07,859
PROD0203,WH-FTW-01,2026-07-02,869
PROD0430,WH-DAL-01,2026-08-10,508
PROD0032,WH-HOU-01,2026-08-10,897
PROD0167,WH-DAL-01,2026-07-09,391
PROD0367,WH-HOU-01,2026-07-09,529
PROD0108,WH-DAL-01,2026-08-07,210
PROD0246,WH-AUS-01,2026-07-02,194
PROD0374,WH-DAL-01,2026-07-13,880
PROD0237,WH-HOU-01,2026-08-04,503
PROD0085,WH-HOU-01,2026-07-06,46
PROD0487,WH-AUS-01,2026-07-23,618
PROD0387,WH-FTW-01,2026-07-07,584
PROD0037,WH-AUS-01,2026-08-06,156
PROD0351,WH-AUS-01,2026-07-30,984
PROD0128,WH-AUS-01,2026-08-08,157
PROD0152,WH-DAL-01,2026-07-02,44
PROD0145,WH-FTW-01,2026-07-06,95
PROD0106,WH-AUS-01,2026-07-03,224
PROD0289,WH-FTW-01,2026-08-08,314
PROD0222,WH-HOU-01,2026-07-14,74
PROD0459,WH-AUS-01,2026-07-14,177
PROD0322,WH-HOU-01,2026-07-15,442
PROD0159,WH-FTW-01,2026-07-25,694
PROD0260,WH-DAL-01,2026-08-07,184
PROD0007,WH-HOU-01,2026-08-07,165
PROD0203,WH-DAL-01,2026-07-18,94
PROD0237,WH-AUS-01,2026-08-14,898
PROD0347,WH-HOU-01,2026-07-27,11
PROD0446,WH-FTW-01,2026-07-18,922
PROD0219,WH-FTW-01,2026-07-07,332
PROD0110,WH-FTW-01,2026-07-08,199
PROD0412,WH-HOU-01,2026-07-18,276
PROD0104,WH-DAL-01,2026-08-13,905
PROD0432,WH-FTW-01,2026-07-07,528
PROD0251,WH-AUS-01,2026-08-11,908
PROD0007,WH-DAL-01,2026-07-06,740
PROD0449,WH-FTW-01,2026-07-14,262
PROD0095,WH-DAL-01,2026-07-16,773
PROD0201,WH-AUS-01,2026-07-18,481
PROD0059,WH-DAL-01,2026-08-08,105
PROD0084,WH-DAL-01,2026-08-12,50
PROD0187,WH-AUS-01,2026-07-10,924
PROD0358,WH-HOU-01,2026-07-17,609
PROD0015,WH-FTW-01,2026-07-10,932
PROD0451,WH-FTW-01,2026-07-24,655
PROD0425,WH-DAL-01,2026-07-25,151
PROD0164,WH-AUS-01,2026-07-11,924
PROD0272,WH-HOU-01,2026-07-02,585
PROD0194,WH-AUS-01,2026-07-06,982
PROD0446,WH-HOU-01,2026-08-08,838
PROD0206,WH-FTW-01,2026-07-11,981
PROD0047,WH-FTW-01,2026-07-14,496
PROD0367,WH-DAL-01,2026-08-03,80
PROD0160,WH-FTW-01,2026-08-03,163
PROD0098,WH-HOU-01,2026-08-06,967
PROD0214,WH-AUS-01,2026-08-09,388
PROD0206,WH-AUS-01,2026-07-15,748
PROD0124,WH-DAL-01,2026-07-30,77
PROD0084,WH-HOU-01,2026-07-11,101
PROD0210,WH-DAL-01,2026-07-20,620
PROD0251,WH-HOU-01,2026-07-25,608
PROD0409,WH-AUS-01,2026-07-28,907
PROD0441,WH-DAL-01,2026-07-13,703
PROD0226,WH-DAL-01,2026-07-23,250
PROD0381,WH-AUS-01,2026-07-11,326
PROD0151,WH-FTW-01,2026-07-15,973
PROD0070,WH-HOU-01,2026-07-27,44
PROD0144,WH-AUS-01,2026-07-09,787
PROD0159,WH-FTW-01,2026-07-22,567
PROD0429,WH-DAL-01,2026-07-29,489
PROD0339,WH-AUS-01,2026-07-01,488
PROD0426,WH-DAL-01,2026-07-19,765
PROD0032,WH-FTW-01,2026-08-08,914
PROD0490,WH-DAL-01,2026-08-04,589
PROD0421,WH-HOU-01,2026-08-01,477
PROD0174,WH-DAL-01,2026-07-15,697
PROD0043,WH-HOU-01,2026-07-08,125
PROD0213,WH-AUS-01,2026-07-14,547
PROD0197,WH-HOU-01,2026-08-10,693
PROD0413,WH-DAL-01,2026-07-07,729
PROD0313,WH-DAL-01,2026-08-12,177
PROD0234,WH-FTW-01,2026-07-07,900
PROD0155,WH-HOU-01,2026-08-01,828
PROD0275,WH-DAL-01,2026-08-09,559
PROD0450,WH-AUS-01,2026-07-20,688
PROD0217,WH-AUS-01,2026-08-03,82
PROD0146,WH-FTW-01,2026-07-06,159
PROD0427,WH-DAL-01,2026-07-21,655
PROD0451,WH-FTW-01,2026-07-27,857
PROD0158,WH-FTW-01,2026-07-14,451
PROD0184,WH-AUS-01,2026-07-28,662
