order_id,customer_id,order_date,status,total_amount,payment_method
ORD000416,CUST04605,2026-04-22,Completed,119.15,PayPal
ORD000417,CUST03425,2026-04-04,Shipped,331.15,Apple Pay
ORD000418,CUST04101,2026-01-04,Cancelled,107.2,Google Pay
ORD000419,CUST00360,2026-01-02,Cancelled,36.77,Google Pay
ORD000420,CUST03670,2026-07-24,Completed,58.82,Debit Card
ORD000421,CUST04310,2026-06-16,Completed,28.97,Apple Pay
ORD000422,CUST03478,2026-07-28,Completed,72.26,Debit Card
ORD000423,CUST04659,2026-05-31,Completed,171.0,Credit Card
ORD000424,CUST02813,2026-02-14,Completed,74.52,PayPal
ORD000425,CUST00045,2026-03-15,Shipped,59.94,Debit Card
ORD000426,CUST02751,2026-07-24,Processing,57.54,Debit Card
ORD000427,CUST00634,2026-06-19,Completed,69.1,Debit Card
ORD000428,CUST01211,2026-04-13,Cancelled,193.77,Debit Card
ORD000429,CUST01750,2026-02-11,Completed,103.46,Google Pay
ORD000430,CUST03242,2026-01-29,Completed,29.3,PayPal
ORD000431,CUST02769,2026-05-24,Shipped,39.84,Credit Card
ORD000432,CUST00594,2026-07-14,Completed,142.04,PayPal
ORD000433,CUST01425,2026-04-10,Processing,80.28,Debit Card
ORD000434,CUST01927,2026-07-07,Shipped,16.76,Google Pay
ORD000435,CUST00857,2026-05-12,Completed,126.33,Credit Card
ORD000436,CUST00552,2026-04-10,Completed,44.88,Debit Card
ORD000437,CUST04139,2026-01-16,Completed,36.88,Debit Card
ORD000438,CUST02889,2026-06-18,Shipped,125.26,Apple Pay
ORD000439,CUST04275,2026-01-06,Completed,119.94,PayPal
ORD000440,CUST01481,2026-02-11,Completed,55.93,PayPal
ORD000441,CUST00607,2026-05-08,Completed,81.96,PayPal
ORD000442,CUST00672,2026-07-04,Processing,39.46,Apple Pay
ORD000443,CUST03316,2026-06-05,Completed,35.93,Google Pay
ORD000444,CUST00017,2026-04-10,Completed,47.02,Google Pay
ORD000445,CUST02874,2026-05-31,Completed,47.26,Google Pay
ORD000446,CUST02595,2026-03-17,Completed,39.71,Credit Card
ORD000447,CUST02485,2026-02-11,Completed,111.79,Apple Pay
ORD000448,CUST00616,2026-04-05,Completed,64.89,Apple Pay
ORD000449,CUST03206,2026-01-12,Completed,30.8,Google Pay
ORD000450,CUST02850,2026-05-04,Completed,38.84,Google Pay
ORD000451,CUST04408,2026-08-12,Completed,25.68,Google Pay
ORD000452,CUST03808,2026-08-05,Completed,57.22,Apple Pay
ORD000453,CUST02073,2026-03-05,Completed,166.17,Google Pay
ORD000454,CUST00525,2026-07-05,Cancelled,74.23,PayPal
ORD000455,CUST03174,2026-06-28,Completed,64.85,Google Pay
ORD000456,CUST01474,2026-01-29,Shipped,21.45,PayPal
ORD000457,CUST02426,2026-01-19,Processing,157.3,Debit Card
ORD000458,CUST04984,2026-08-02,Processing,62.32,Debit Card
ORD000459,CUST03275,2026-08-04,Shipped,64.88,Apple Pay
ORD000460,CUST03339,2026-04-07,Completed,27.01,Credit Card
ORD000461,CUST02008,2026-02-14,Completed,55.45,Debit Card
ORD000462,CUST04558,2026-02-23,Completed,31.8,Apple Pay
ORD000463,CUST02413,2026-04-20,Shipped,37.55,Apple Pay
ORD000464,CUST02152,2026-03-21,Processing,18.33,PayPal
ORD000465,CUST03183,2026-07-13,Processing,15.47,PayPal
ORD000466,CUST00428,2026-07-19,Completed,273.45,Google Pay
ORD000467,CUST04565,2026-01-13,Processing,69.41,Debit Card
ORD000468,CUST01015,2026-08-10,Processing,134.51,PayPal
ORD000469,CUST01605,2026-07-12,Completed,49.33,Credit Card
ORD000470,CUST00870,2026-05-20,Completed,53.3,Apple Pay
ORD000471,CUST02728,2026-04-23,Cancelled,28.77,Google Pay
ORD000472,CUST02853,2026-03-12,Processing,92.43,PayPal
ORD000473,CUST00886,2026-01-14,Cancelled,101.76,PayPal
ORD000474,CUST02609,2026-02-11,Cancelled,87.06,PayPal
ORD000475,CUST01274,2026-04-09,Completed,60.45,Debit Card
ORD000476,CUST04427,2026-08-08,Completed,74.36,PayPal
ORD000477,CUST01956,2026-03-17,Completed,44.56,Apple Pay
ORD000478,CUST00587,2026-04-14,Completed,124.85,PayPal
ORD000479,CUST00201,2026-06-25,Completed,23.23,Credit Card
ORD000480,CUST04550,2026-05-01,Completed,34.54,PayPal
ORD000481,CUST03618,2026-06-01,Processing,51.61,Google Pay
ORD000482,CUST00826,2026-03-06,Shipped,24.95,Google Pay
ORD000483,CUST00111,2026-05-25,Processing,20.62,Credit Card
ORD000484,CUST02912,2026-02-07,Completed,51.73,Google Pay
ORD000485,CUST03900,2026-01-28,Completed,44.46,Debit Card
ORD000486,CUST00908,2026-02-02,Completed,53.96,Apple Pay
ORD000487,CUST03716,2026-06-01,Completed,60.89,Apple Pay
ORD000488,CUST03690,2026-04-21,Cancelled,92.21,Debit Card
ORD000489,CUST00555,2026-05-06,Completed,64.69,Google Pay
ORD000490,CUST01904,2026-05-08,Cancelled,204.43,Credit Card
ORD000491,CUST00107,2026-03-11,Shipped,69.17,Credit Card
ORD000492,CUST03337,2026-03-26,Completed,178.16,Apple Pay
ORD000493,CUST02535,2026-05-12,Cancelled,125.84,Credit Card
ORD000494,CUST02227,2026-06-10,Processing,134.51,Debit Card
ORD000495,CUST03294,2026-04-29,Completed,20.38,Apple Pay
ORD000496,CUST01394,2026-01-10,Completed,69.08,PayPal
ORD000497,CUST02685,2026-02-05,Completed,78.61,Debit Card
ORD000498,CUST02836,2026-07-24,Processing,49.22,Debit Card
ORD000499,CUST00167,2026-03-14,Shipped,67.43,Credit Card
ORD000500,CUST02711,2026-06-08,Processing,29.64,Credit Card
ORD000501,CUST03625,2026-05-12,Completed,164.97,Credit Card
ORD000502,CUST02348,2026-05-02,Completed,60.86,PayPal
ORD000503,CUST01405,2026-07-31,Completed,80.25,Debit Card
ORD000504,CUST01526,2026-05-16,Shipped,34.64,Google Pay
ORD000505,CUST04410,2026-01-27,Completed,181.26,Apple Pay
ORD000506,CUST04912,2026-06-13,Completed,107.63,Credit Card
ORD000507,CUST04839,2026-05-17,Cancelled,125.41,Credit Card
ORD000508,CUST02775,2026-06-20,Shipped,249.13,Debit Card
ORD000509,CUST00826,2026-06-01,Completed,52.03,PayPal
ORD000510,CUST01125,2026-06-14,Cancelled,91.61,Credit Card
ORD000511,CUST00569,2026-02-10,Processing,86.99,PayPal
ORD000512,CUST01959,2026-04-14,Shipped,40.84,PayPal
ORD000513,CUST03740,2026-08-10,Shipped,79.01,Google Pay
ORD000514,CUST02110,2026-01-26,Shipped,34.62,PayPal
ORD000515,CUST04465,2026-05-12,Completed,59.27,Google Pay
ORD000516,CUST04190,2026-04-26,Shipped,19.46,Apple Pay
ORD000517,CUST04095,2026-05-09,Processing,34.8,PayPal
ORD000518,CUST02931,2026-05-28,Completed,16.75,Apple Pay
ORD000519,CUST00764,2026-08-08,Completed,174.34,PayPal
ORD000520,CUST03361,2026-06-22,Completed,96.11,Google Pay
ORD000521,CUST03451,2026-08-04,Processing,43.47,Google Pay
ORD000522,CUST02148,2026-04-02,Processing,35.63,Apple Pay
ORD000523,CUST03396,2026-08-08,Shipped,135.2,Debit Card
ORD000524,CUST04425,2026-07-16,Completed,209.58,Debit Card
ORD000525,CUST03720,2026-04-06,Cancelled,104.76,Debit Card
ORD000526,CUST04802,2026-02-21,Cancelled,152.91,PayPal
ORD000527,CUST00221,2026-04-04,Processing,59.95,Debit Card
ORD000528,CUST01862,2026-03-05,Processing,14.09,Apple Pay
ORD000529,CUST02615,2026-01-21,Processing,56.06,Debit Card
ORD000530,CUST01022,2026-04-16,Completed,66.04,Apple Pay
ORD000531,CUST00110,2026-03-21,Processing,127.02,Apple Pay
ORD000532,CUST04245,2026-07-19,Cancelled,46.13,PayPal
ORD000533,CUST03849,2026-03-17,Completed,26.91,Google Pay
ORD000534,CUST00699,2026-04-06,Cancelled,17.3,PayPal
ORD000535,CUST00108,2026-01-25,Processing,95.78,PayPal
ORD000536,CUST00389,2026-07-14,Cancelled,48.96,Credit Card
ORD000537,CUST00425,2026-01-26,Completed,27.77,Debit Card
ORD000538,CUST02495,2026-04-10,Completed,93.24,Debit Card
ORD000539,CUST02966,2026-03-22,Completed,105.26,Apple Pay
ORD000540,CUST02704,2026-01-27,Shipped,52.42,Google Pay
ORD000541,CUST02000,2026-06-29,Processing,122.01,Debit Card
ORD000542,CUST03576,2026-03-04,Completed,95.2,Debit Card
ORD000543,CUST01528,2026-03-27,Completed,54.66,Google Pay
ORD000544,CUST04054,2026-04-28,Completed,51.88,Debit Card
ORD000545,CUST02027,2026-06-22,Completed,47.72,Credit Card
ORD000546,CUST02369,2026-07-05,Completed,60.34,Debit Card
ORD000547,CUST02767,2026-02-07,Completed,172.18,Credit Card
ORD000548,CUST01856,2026-06-12,Cancelled,138.5,PayPal
ORD000549,CUST00447,2026-02-15,Shipped,86.62,PayPal
ORD000550,CUST01598,2026-05-07,Completed,215.84,Credit Card
ORD000551,CUST00210,2026-03-12,Shipped,134.24,Apple Pay
ORD000552,CUST00849,2026-05-11,Completed,54.21,Credit Card
ORD000553,CUST01652,2026-05-14,Cancelled,90.05,Apple Pay
ORD000554,CUST01917,2026-01-13,Processing,156.43,Google Pay
ORD000555,CUST03530,2026-06-23,Completed,64.2,Google Pay
ORD000556,CUST01919,2026-07-26,Shipped,52.18,Credit Card
ORD000557,CUST00577,2026-03-31,Cancelled,216.21,Apple Pay
ORD000558,CUST00689,2026-04-22,Shipped,88.56,PayPal
ORD000559,CUST00790,2026-02-02,Processing,125.47,Credit Card
ORD000560,CUST01356,2026-07-26,Completed,36.66,Credit Card
ORD000561,CUST01688,2026-03-03,Completed,114.07,Apple Pay
ORD000562,CUST00350,2026-03-04,Shipped,52.85,Google Pay
ORD000563,CUST02718,2026-02-25,Completed,58.77,PayPal
ORD000564,CUST03540,2026-02-08,Cancelled,30.74,Apple Pay
ORD000565,CUST04522,2026-03-01,Completed,51.56,Apple Pay
ORD000566,CUST04423,2026-04-15,Shipped,22.31,PayPal
ORD000567,CUST01130,2026-07-25,Completed,133.31,Credit Card
ORD000568,CUST04351,2026-05-07,Cancelled,41.18,Credit Card
ORD000569,CUST04540,2026-03-24,Processing,76.74,Debit Card
ORD000570,CUST04209,2026-08-08,Shipped,26.82,PayPal
ORD000571,CUST04785,2026-06-01,Completed,84.95,Apple Pay
ORD000572,CUST00991,2026-06-27,Processing,10.28,Debit Card
ORD000573,CUST01874,2026-04-15,Completed,32.07,Debit Card
ORD000574,CUST04142,2026-06-10,Completed,155.8,Debit Card
ORD000575,CUST04853,2026-07-23,Completed,38.01,Credit Card
ORD000576,CUST01377,2026-03-15,Shipped,52.19,Google Pay
ORD000577,CUST01227,2026-05-15,Processing,13.26,Debit Card
ORD000578,CUST00564,2026-06-23,Completed,155.62,Apple Pay
ORD000579,CUST02888,2026-05-02,Completed,50.41,Credit Card
ORD000580,CUST01341,2026-03-03,Completed,152.02,Google Pay
ORD000581,CUST03738,2026-01-01,Cancelled,37.3,Google Pay
ORD000582,CUST01438,2026-03-20,Processing,21.4,Debit Card
ORD000583,CUST00095,2026-04-28,Processing,162.22,Debit Card
ORD000584,CUST03297,2026-03-06,Completed,79.52,Credit Card
ORD000585,CUST00949,2026-06-22,Completed,64.92,Debit Card
ORD000586,CUST04649,2026-07-31,Completed,39.59,Credit Card
ORD000587,CUST02693,2026-07-02,Cancelled,139.23,Google Pay
ORD000588,CUST04162,2026-03-07,Completed,16.61,Apple Pay
ORD000589,CUST03282,2026-03-08,Processing,105.78,Apple Pay
ORD000590,CUST01498,2026-04-10,Completed,26.14,PayPal
ORD000591,CUST04761,2026-07-27,Completed,83.23,PayPal
ORD000592,CUST02732,2026-02-23,Completed,243.38,PayPal
ORD000593,CUST02744,2026-08-09,Cancelled,58.67,Apple Pay
ORD000594,CUST04276,2026-05-01,Completed,56.8,Debit Card
ORD000595,CUST02882,2026-04-10,Processing,42.06,Credit Card
ORD000596,CUST00202,2026-07-10,Completed,54.05,Apple Pay
ORD000597,CUST01499,2026-07-01,Shipped,44.25,PayPal
ORD000598,CUST03087,2026-04-13,Cancelled,61.28,PayPal
ORD000599,CUST03114,2026-06-29,Completed,49.39,Debit Card
ORD000600,CUST02591,2026-07-01,Processing,53.61,PayPal
ORD000601,CUST01949,2026-07-14,Completed,40.71,PayPal
ORD000602,CUST03605,2026-06-14,Completed,55.25,Credit Card
ORD000603,CUST03964,2026-04-18,Processing,58.72,Debit Card
ORD000604,CUST00694,2026-01-12,Processing,193.19,Google Pay
ORD000605,CUST01720,2026-07-06,Completed,183.94,Google Pay
ORD000606,CUST03934,2026-05-28,Completed,75.85,PayPal
ORD000607,CUST03733,2026-03-28,Shipped,44.21,PayPal
ORD000608,CUST02660,2026-03-27,Shipped,76.96,Credit Card
ORD000609,CUST01722,2026-02-01,Shipped,34.04,Google Pay
ORD000610,CUST04052,2026-03-12,Processing,40.94,Debit Card
ORD000611,CUST02292,2026-08-02,Processing,62.74,Debit Card
ORD000612,CUST04200,2026-02-13,Processing,37.92,Apple Pay
ORD000613,CUST02699,2026-03-07,Shipped,38.45,Apple Pay
ORD000614,CUST03375,2026-03-19,Completed,43.56,Debit Card
ORD000615,CUST01011,2026-02-24,Processing,298.9,Apple Pay
ORD000616,CUST01042,2026-01-16,Processing,68.11,Credit Card
ORD000617,CUST01558,2026-03-29,Processing,17.98,PayPal
ORD000618,CUST01208,2026-03-12,Shipped,69.17,Debit Card
ORD000619,CUST01681,2026-03-09,Completed,83.09,Google Pay
ORD000620,CUST03622,2026-06-29,Shipped,57.84,Google Pay
ORD000621,CUST03353,2026-05-04,Completed,92.45,Debit Card
ORD000622,CUST01679,2026-06-14,Shipped,40.49,Apple Pay
ORD000623,CUST03597,2026-06-23,Completed,54.51,Apple Pay
ORD000624,CUST02746,2026-06-18,Completed,56.74,Debit Card
ORD000625,CUST03546,2026-05-13,Processing,37.28,Debit Card
ORD000626,CUST02994,2026-07-13,Shipped,31.04,Debit Card
ORD000627,CUST00781,2026-01-05,Completed,63.7,Credit Card
ORD000628,CUST00946,2026-07-10,Completed,70.85,Google Pay
ORD000629,CUST03429,2026-05-05,Completed,8.48,Credit Card
ORD000630,CUST03099,2026-05-11,Processing,42.07,Credit Card
ORD000631,CUST00548,2026-05-16,Completed,49.47,PayPal
ORD000632,CUST02208,2026-06-03,Shipped,68.53,Credit Card
ORD000633,CUST02985,2026-03-15,Processing,107.19,Google Pay
ORD000634,CUST02591,2026-05-05,Cancelled,48.5,Apple Pay
ORD000635,CUST02175,2026-04-08,Shipped,90.63,Google Pay
ORD000636,CUST01798,2026-05-03,Shipped,23.02,Debit Card
ORD000637,CUST01881,2026-04-10,Completed,154.27,Debit Card
ORD000638,CUST03057,2026-02-22,Shipped,58.23,Debit Card
ORD000639,CUST02258,2026-03-17,Completed,21.03,Credit Card
ORD000640,CUST02198,2026-07-31,Processing,91.57,PayPal
ORD000641,CUST00031,2026-05-08,Completed,50.12,Apple Pay
ORD000642,CUST00612,2026-06-06,Shipped,218.21,Credit Card
ORD000643,CUST04398,2026-01-14,Shipped,184.48,Debit Card
ORD000644,CUST03011,2026-01-05,Completed,112.35,Google Pay
ORD000645,CUST02913,2026-04-22,Completed,8.04,Debit Card
ORD000646,CUST03803,2026-01-27,Cancelled,51.47,Google Pay
ORD000647,CUST02813,2026-05-05,Completed,146.71,Apple Pay
ORD000648,CUST00683,2026-07-15,Cancelled,108.69,Debit Card
ORD000649,CUST00257,2026-01-29,Completed,31.64,Apple Pay
ORD000650,CUST00940,2026-01-03,Cancelled,56.09,Debit Card
ORD000651,CUST02895,2026-08-13,Completed,91.47,Debit Card
ORD000652,CUST03186,2026-06-07,Completed,19.77,Google Pay
ORD000653,CUST00777,2026-05-17,Shipped,21.01,PayPal
ORD000654,CUST02733,2026-01-01,Cancelled,332.23,Google Pay
ORD000655,CUST00732,2026-01-23,Shipped,48.65,Credit Card
ORD000656,CUST02043,2026-03-08,Cancelled,15.85,Apple Pay
ORD000657,CUST00970,2026-06-09,Processing,37.16,Apple Pay
ORD000658,CUST00103,2026-08-04,Cancelled,75.76,PayPal
ORD000659,CUST01084,2026-01-06,Completed,105.29,Debit Card
ORD000660,CUST04863,2026-07-24,Cancelled,38.05,Apple Pay
ORD000661,CUST03071,2026-02-18,Cancelled,26.11,PayPal
ORD000662,CUST03749,2026-05-23,Completed,111.03,Credit Card
ORD000663,CUST00372,2026-07-05,Completed,31.15,Apple Pay
ORD000664,CUST00679,2026-06-30,Processing,50.55,Credit Card
ORD000665,CUST00202,2026-01-30,Processing,96.54,Google Pay
ORD000666,CUST00089,2026-07-23,Completed,42.94,Apple Pay
ORD000667,CUST01997,2026-02-09,Processing,245.79,Apple Pay
ORD000668,CUST04495,2026-07-06,Completed,33.23,Debit Card
ORD000669,CUST00188,2026-03-04,Completed,46.64,Credit Card
ORD000670,CUST04748,2026-02-17,Cancelled,45.75,Google Pay
ORD000671,CUST01555,2026-08-08,Completed,38.64,PayPal
ORD000672,CUST04683,2026-05-04,Completed,128.94,Google Pay
ORD000673,CUST00230,2026-03-09,Completed,47.28,Apple Pay
ORD000674,CUST03553,2026-05-15,Completed,445.16,Credit Card
ORD000675,CUST00055,2026-06-24,Cancelled,64.78,Apple Pay
ORD000676,CUST04367,2026-02-12,Cancelled,70.35,PayPal
ORD000677,CUST04032,2026-05-24,Completed,20.16,PayPal
ORD000678,CUST01124,2026-01-22,Completed,40.25,Apple Pay
ORD000679,CUST03141,2026-03-04,Completed,97.41,Apple Pay
ORD000680,CUST03371,2026-06-23,Shipped,88.38,Apple Pay
ORD000681,CUST01553,2026-06-22,Completed,28.7,Credit Card
ORD000682,CUST00116,2026-02-10,Completed,43.7,Debit Card
ORD000683,CUST03614,2026-06-02,Completed,6.37,PayPal
ORD000684,CUST04419,2026-02-19,Completed,34.69,Credit Card
ORD000685,CUST02611,2026-03-08,Completed,202.26,PayPal
ORD000686,CUST00360,2026-06-29,Completed,71.04,Apple Pay
ORD000687,CUST00028,2026-03-27,Completed,132.38,PayPal
ORD000688,CUST03838,2026-06-08,Shipped,18.56,Google Pay
ORD000689,CUST03534,2026-02-06,Processing,64.53,PayPal
ORD000690,CUST01419,2026-05-30,Completed,55.59,Google Pay
ORD000691,CUST04040,2026-01-27,Completed,39.04,Credit Card
ORD000692,CUST02917,2026-04-30,Shipped,51.34,Credit Card
ORD000693,CUST01295,2026-05-10,Processing,41.72,Google Pay
ORD000694,CUST03630,2026-01-22,Processing,26.68,PayPal
ORD000695,CUST02076,2026-06-30,Cancelled,66.3,Credit Card
ORD000696,CUST04840,2026-01-17,Cancelled,111.26,PayPal
ORD000697,CUST03678,2026-04-22,Completed,34.91,Debit Card
ORD000698,CUST03154,2026-05-05,Cancelled,36.05,Debit Card
ORD000699,CUST01779,2026-02-25,Processing,106.09,Google Pay
ORD000700,CUST04676,2026-07-31,Processing,62.44,Google Pay
ORD000701,CUST03895,2026-08-04,Completed,47.27,PayPal
ORD000702,CUST02499,2026-06-08,Cancelled,64.65,Debit Card
ORD000703,CUST04529,2026-02-12,Cancelled,255.47,Debit Card
ORD000704,CUST00374,2026-07-19,Completed,134.94,Google Pay
ORD000705,CUST02266,2026-05-01,Processing,201.68,Apple Pay
ORD000706,CUST01132,2026-06-30,Completed,100.99,PayPal
ORD000707,CUST01843,2026-05-13,Completed,35.38,PayPal
ORD000708,CUST01574,2026-05-10,Completed,44.28,Credit Card
ORD000709,CUST04445,2026-05-01,Completed,35.54,Google Pay
ORD000710,CUST00788,2026-07-06,Processing,93.31,Credit Card
ORD000711,CUST01546,2026-05-12,Completed,48.78,Apple Pay
ORD000712,CUST04122,2026-06-11,Completed,33.66,Credit Card
ORD000713,CUST04955,2026-07-14,Completed,55.72,Apple Pay
ORD000714,CUST00370,2026-04-22,Completed,22.66,Credit Card
ORD000715,CUST04980,2026-07-31,Completed,122.26,Google Pay
ORD000716,CUST04375,2026-07-20,Completed,30.68,Apple Pay
ORD000717,CUST01703,2026-05-14,Shipped,114.29,PayPal
ORD000718,CUST01658,2026-07-05,Cancelled,83.61,Google Pay
ORD000719,CUST01929,2026-06-24,Shipped,90.31,Google Pay
ORD000720,CUST04056,2026-01-05,Completed,27.06,Debit Card
ORD000721,CUST00607,2026-03-02,Cancelled,63.21,PayPal
ORD000722,CUST02577,2026-02-25,Completed,41.97,Credit Card
ORD000723,CUST04125,2026-04-12,Shipped,17.7,Google Pay
ORD000724,CUST00323,2026-06-12,Completed,164.88,Credit Card
ORD000725,CUST01877,2026-04-29,Completed,56.45,Google Pay
ORD000726,CUST00584,2026-08-11,Processing,44.02,PayPal
ORD000727,CUST02810,2026-01-13,Cancelled,157.87,Google Pay
ORD000728,CUST00656,2026-01-26,Completed,118.74,Credit Card
ORD000729,CUST04882,2026-08-02,Completed,609.44,Credit Card
ORD000730,CUST00223,2026-08-12,Shipped,31.0,PayPal
ORD000731,CUST02123,2026-03-05,Cancelled,40.5,Credit Card
ORD000732,CUST02221,2026-07-26,Shipped,234.6,Apple Pay
ORD000733,CUST03551,2026-05-19,Completed,33.14,Google Pay
ORD000734,CUST02443,2026-03-03,Completed,36.18,Apple Pay
ORD000735,CUST04929,2026-07-27,Processing,57.01,Debit Card
ORD000736,CUST03986,2026-06-24,Processing,191.31,Debit Card
ORD000737,CUST00167,2026-05-04,Cancelled,41.63,Google Pay
ORD000738,CUST02017,2026-03-11,Completed,297.18,Credit Card
ORD000739,CUST00118,2026-03-16,Completed,59.78,PayPal
ORD000740,CUST01810,2026-07-05,Cancelled,154.31,Debit Card
ORD000741,CUST02207,2026-01-10,Shipped,47.53,Credit Card
ORD000742,CUST01251,2026-05-24,Shipped,30.49,PayPal
ORD000743,CUST04007,2026-01-12,Completed,90.15,Google Pay
ORD000744,CUST03110,2026-07-18,Processing,21.82,Credit Card
ORD000745,CUST04559,2026-08-07,Processing,19.12,Apple Pay
ORD000746,CUST01672,2026-03-29,Shipped,98.96,Google Pay
ORD000747,CUST02152,2026-02-19,Completed,40.41,Debit Card
ORD000748,CUST02298,2026-05-23,Cancelled,23.0,Google Pay
ORD000749,CUST01037,2026-02-28,Completed,39.65,Google Pay
ORD000750,CUST02615,2026-07-17,Cancelled,89.41,PayPal
ORD000751,CUST01880,2026-03-03,Completed,31.24,Debit Card
ORD000752,CUST00597,2026-07-30,Processing,8.56,PayPal
ORD000753,CUST00621,2026-03-13,Cancelled,53.93,Google Pay
ORD000754,CUST00071,2026-07-09,Processing,77.56,Credit Card
ORD000755,CUST01804,2026-02-19,Processing,106.49,Apple Pay
ORD000756,CUST04534,2026-07-24,Completed,123.43,Apple Pay
ORD000757,CUST01068,2026-02-23,Completed,53.99,PayPal
ORD000758,CUST01926,2026-02-23,Cancelled,228.2,Credit Card
ORD000759,CUST01038,2026-08-13,Completed,55.36,Apple Pay
ORD000760,CUST03443,2026-08-12,Processing,51.49,Credit Card
ORD000761,CUST03184,2026-06-05,Shipped,49.27,PayPal
ORD000762,CUST01403,2026-04-14,Processing,66.67,Debit Card
ORD000763,CUST02362,2026-02-20,Completed,86.14,Credit Card
ORD000764,CUST01439,2026-03-15,Cancelled,160.31,Credit Card
ORD000765,CUST03812,2026-06-10,Completed,41.32,Debit Card
ORD000766,CUST00485,2026-05-09,Shipped,34.41,Google Pay
ORD000767,CUST04265,2026-03-26,Completed,66.6,Google Pay
ORD000768,CUST04899,2026-03-10,Shipped,44.41,Google Pay
ORD000769,CUST00246,2026-05-09,Completed,27.54,PayPal
ORD000770,CUST04945,2026-04-27,Shipped,140.17,Google Pay
ORD000771,CUST03372,2026-02-24,Processing,137.11,PayPal
ORD000772,CUST01351,2026-03-26,Completed,21.58,Debit Card
ORD000773,CUST00530,2026-03-30,Cancelled,54.85,Credit Card
ORD000774,CUST04943,2026-07-31,Completed,90.37,Apple Pay
ORD000775,CUST03815,2026-06-22,Completed,231.68,Apple Pay
ORD000776,CUST01789,2026-03-14,Shipped,57.77,PayPal
ORD000777,CUST01703,2026-03-21,Shipped,110.41,PayPal
ORD000778,CUST03626,2026-08-08,Shipped,46.61,Credit Card
ORD000779,CUST03321,2026-06-17,Cancelled,82.91,Debit Card
ORD000780,CUST00760,2026-04-20,Processing,113.42,Credit Card
ORD000781,CUST01404,2026-03-02,Completed,77.03,PayPal
ORD000782,CUST00798,2026-06-13,Completed,61.48,Credit Card
ORD000783,CUST00532,2026-04-13,Completed,118.79,PayPal
ORD000784,CUST01918,2026-04-23,Completed,157.13,Apple Pay
ORD000785,CUST04960,2026-06-01,Cancelled,67.05,Credit Card
ORD000786,CUST04138,2026-03-21,Shipped,124.33,Debit Card
